[2026-09-13 21:27:00 TP0 EP0] Decode batch, #running-req: 1, #full token: 151040, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 685.01, #queue-req: 0
[2026-09-13 21:27:01 TP0 EP0] Decode batch, #running-req: 1, #full token: 151296, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 683.90, #queue-req: 0
[2026-09-13 21:27:01 TP0 EP0] Decode batch, #running-req: 1, #full token: 151552, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 685.09, #queue-req: 0
[2026-09-13 21:27:01 TP0 EP0] Decode batch, #running-req: 1, #full token: 151808, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 683.51, #queue-req: 0
[2026-09-13 21:27:02 TP0 EP0] Decode batch, #running-req: 1, #full token: 152064, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.93, #queue-req: 0
[2026-09-13 21:27:02 TP0 EP0] Decode batch, #running-req: 1, #full token: 152320, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 685.05, #queue-req: 0
[2026-09-13 21:27:02 TP0 EP0] Decode batch, #running-req: 1, #full token: 152576, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 685.44, #queue-req: 0
[2026-09-13 21:27:03 TP0 EP0] Decode batch, #running-req: 1, #full token: 152832, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.82, #queue-req: 0
[2026-09-13 21:27:03 TP0 EP0] Decode batch, #running-req: 1, #full token: 153088, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.55, #queue-req: 0
[2026-09-13 21:27:03 TP0 EP0] Decode batch, #running-req: 1, #full token: 153344, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 683.41, #queue-req: 0
[2026-09-13 21:27:04 TP0 EP0] Decode batch, #running-req: 1, #full token: 153600, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.43, #queue-req: 0
[2026-09-13 21:27:04 TP0 EP0] Decode batch, #running-req: 1, #full token: 153856, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.64, #queue-req: 0
[2026-09-13 21:27:05 TP0 EP0] Decode batch, #running-req: 1, #full token: 154112, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.49, #queue-req: 0
[2026-09-13 21:27:05 TP0 EP0] Decode batch, #running-req: 1, #full token: 154368, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 682.65, #queue-req: 0
[2026-09-13 21:27:05 TP0 EP0] Decode batch, #running-req: 1, #full token: 154624, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.07, #queue-req: 0
[2026-09-13 21:27:06 TP0 EP0] Decode batch, #running-req: 1, #full token: 154880, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 683.90, #queue-req: 0
[2026-09-13 21:27:06 TP0 EP0] Decode batch, #running-req: 1, #full token: 154880, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.12, #queue-req: 0
[2026-09-13 21:27:06 TP0 EP0] Decode batch, #running-req: 1, #full token: 155136, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.05, #queue-req: 0
[2026-09-13 21:27:07 TP0 EP0] Decode batch, #running-req: 1, #full token: 155392, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 683.57, #queue-req: 0
[2026-09-13 21:27:07 TP0 EP0] Decode batch, #running-req: 1, #full token: 155648, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.66, #queue-req: 0
[2026-09-13 21:27:07 TP0 EP0] Decode batch, #running-req: 1, #full token: 155904, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 683.61, #queue-req: 0
[2026-09-13 21:27:08 TP0 EP0] Decode batch, #running-req: 1, #full token: 156160, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 685.09, #queue-req: 0
[2026-09-13 21:27:08 TP0 EP0] Decode batch, #running-req: 1, #full token: 156416, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 685.15, #queue-req: 0
[2026-09-13 21:27:08 TP0 EP0] Decode batch, #running-req: 1, #full token: 156672, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.19, #queue-req: 0
[2026-09-13 21:27:09 TP0 EP0] Decode batch, #running-req: 1, #full token: 156928, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 683.30, #queue-req: 0
[2026-09-13 21:27:09 TP0 EP0] Decode batch, #running-req: 1, #full token: 157184, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 685.15, #queue-req: 0
[2026-09-13 21:27:09 TP0 EP0] Decode batch, #running-req: 1, #full token: 157440, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.93, #queue-req: 0
[2026-09-13 21:27:10 TP0 EP0] Decode batch, #running-req: 1, #full token: 157696, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 685.19, #queue-req: 0
[2026-09-13 21:27:10 TP0 EP0] Decode batch, #running-req: 1, #full token: 157952, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 685.41, #queue-req: 0
[2026-09-13 21:27:10 TP0 EP0] Decode batch, #running-req: 1, #full token: 158208, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.99, #queue-req: 0
[2026-09-13 21:27:11 TP0 EP0] Decode batch, #running-req: 1, #full token: 158464, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 685.45, #queue-req: 0
[2026-09-13 21:27:11 TP0 EP0] Decode batch, #running-req: 1, #full token: 158720, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 685.51, #queue-req: 0
[2026-09-13 21:27:12 TP0 EP0] Decode batch, #running-req: 1, #full token: 158720, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 685.46, #queue-req: 0
[2026-09-13 21:27:12 TP0 EP0] Decode batch, #running-req: 1, #full token: 158976, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 686.09, #queue-req: 0
[2026-09-13 21:27:12 TP0 EP0] Decode batch, #running-req: 1, #full token: 159232, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 685.75, #queue-req: 0
[2026-09-13 21:27:13 TP0 EP0] Decode batch, #running-req: 1, #full token: 159488, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 686.87, #queue-req: 0
[2026-09-13 21:27:13 TP0 EP0] Decode batch, #running-req: 1, #full token: 159744, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 685.95, #queue-req: 0
[2026-09-13 21:27:13 TP0 EP0] Decode batch, #running-req: 1, #full token: 160000, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.63, #queue-req: 0
[2026-09-13 21:27:14 TP0 EP0] Decode batch, #running-req: 1, #full token: 160256, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 685.93, #queue-req: 0
[2026-09-13 21:27:14 TP0 EP0] Decode batch, #running-req: 1, #full token: 160512, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 685.73, #queue-req: 0
[2026-09-13 21:27:14 TP0 EP0] Decode batch, #running-req: 1, #full token: 160768, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 685.97, #queue-req: 0
[2026-09-13 21:27:15 TP0 EP0] Decode batch, #running-req: 1, #full token: 161024, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.74, #queue-req: 0
[2026-09-13 21:27:15 TP0 EP0] Decode batch, #running-req: 1, #full token: 161280, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 685.47, #queue-req: 0
[2026-09-13 21:27:15 TP0 EP0] Decode batch, #running-req: 1, #full token: 161536, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.84, #queue-req: 0
[2026-09-13 21:27:16 TP0 EP0] Decode batch, #running-req: 1, #full token: 161792, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 685.84, #queue-req: 0
[2026-09-13 21:27:16 TP0 EP0] Decode batch, #running-req: 1, #full token: 162048, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 685.44, #queue-req: 0
[2026-09-13 21:27:16 TP0 EP0] Decode batch, #running-req: 1, #full token: 162304, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 685.07, #queue-req: 0
[2026-09-13 21:27:17 TP0 EP0] Decode batch, #running-req: 1, #full token: 162560, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 685.25, #queue-req: 0
[2026-09-13 21:27:17 TP0 EP0] Decode batch, #running-req: 1, #full token: 162560, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 685.90, #queue-req: 0
[2026-09-13 21:27:18 TP0 EP0] Decode batch, #running-req: 1, #full token: 162816, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 683.61, #queue-req: 0
[2026-09-13 21:27:18 TP0 EP0] Decode batch, #running-req: 1, #full token: 163072, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 685.09, #queue-req: 0
[2026-09-13 21:27:18 TP0 EP0] Decode batch, #running-req: 1, #full token: 163328, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.58, #queue-req: 0
[2026-09-13 21:27:19 TP0 EP0] Decode batch, #running-req: 1, #full token: 163584, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.59, #queue-req: 0
[2026-09-13 21:27:19 TP0 EP0] Decode batch, #running-req: 1, #full token: 163840, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.35, #queue-req: 0
[2026-09-13 21:27:19 TP0 EP0] Decode batch, #running-req: 1, #full token: 164096, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.11, #queue-req: 0
[2026-09-13 21:27:20 TP0 EP0] Decode batch, #running-req: 1, #full token: 164352, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.54, #queue-req: 0
[2026-09-13 21:27:20 TP0 EP0] Decode batch, #running-req: 1, #full token: 164608, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 685.07, #queue-req: 0
[2026-09-13 21:27:20 TP0 EP0] Decode batch, #running-req: 1, #full token: 164864, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 685.25, #queue-req: 0
[2026-09-13 21:27:21 TP0 EP0] Decode batch, #running-req: 1, #full token: 165120, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.20, #queue-req: 0
[2026-09-13 21:27:21 TP0 EP0] Decode batch, #running-req: 1, #full token: 165376, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.02, #queue-req: 0
[2026-09-13 21:27:21 TP0 EP0] Decode batch, #running-req: 1, #full token: 165632, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 685.00, #queue-req: 0
[2026-09-13 21:27:22 TP0 EP0] Decode batch, #running-req: 1, #full token: 165888, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 685.53, #queue-req: 0
[2026-09-13 21:27:22 TP0 EP0] Decode batch, #running-req: 1, #full token: 166144, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 685.33, #queue-req: 0
[2026-09-13 21:27:22 TP0 EP0] Decode batch, #running-req: 1, #full token: 166400, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 685.00, #queue-req: 0
[2026-09-13 21:27:23 TP0 EP0] Decode batch, #running-req: 1, #full token: 166400, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.58, #queue-req: 0
[2026-09-13 21:27:23 TP0 EP0] Decode batch, #running-req: 1, #full token: 166656, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.60, #queue-req: 0
[2026-09-13 21:27:23 TP0 EP0] Decode batch, #running-req: 1, #full token: 166912, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.87, #queue-req: 0
[2026-09-13 21:27:24 TP0 EP0] Decode batch, #running-req: 1, #full token: 167168, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 685.23, #queue-req: 0
[2026-09-13 21:27:24 TP0 EP0] Decode batch, #running-req: 1, #full token: 167424, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.98, #queue-req: 0
[2026-09-13 21:27:25 TP0 EP0] Decode batch, #running-req: 1, #full token: 167680, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.31, #queue-req: 0
[2026-09-13 21:27:25 TP0 EP0] Decode batch, #running-req: 1, #full token: 167936, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.65, #queue-req: 0
[2026-09-13 21:27:25 TP0 EP0] Decode batch, #running-req: 1, #full token: 168192, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.78, #queue-req: 0
[2026-09-13 21:27:26 TP0 EP0] Decode batch, #running-req: 1, #full token: 168448, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.52, #queue-req: 0
[2026-09-13 21:27:26 TP0 EP0] Decode batch, #running-req: 1, #full token: 168704, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.25, #queue-req: 0
[2026-09-13 21:27:26 TP0 EP0] Decode batch, #running-req: 1, #full token: 168960, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.73, #queue-req: 0
[2026-09-13 21:27:27 TP0 EP0] Decode batch, #running-req: 1, #full token: 169216, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 683.79, #queue-req: 0
[2026-09-13 21:27:27 TP0 EP0] Decode batch, #running-req: 1, #full token: 169472, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.16, #queue-req: 0
[2026-09-13 21:27:27 TP0 EP0] Decode batch, #running-req: 1, #full token: 169728, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.35, #queue-req: 0
[2026-09-13 21:27:28 TP0 EP0] Decode batch, #running-req: 1, #full token: 169984, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 685.31, #queue-req: 0
[2026-09-13 21:27:28 TP0 EP0] Decode batch, #running-req: 1, #full token: 170240, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 685.63, #queue-req: 0
[2026-09-13 21:27:28 TP0 EP0] Decode batch, #running-req: 1, #full token: 170240, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.55, #queue-req: 0
[2026-09-13 21:27:29 TP0 EP0] Decode batch, #running-req: 1, #full token: 170496, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.93, #queue-req: 0
[2026-09-13 21:27:29 TP0 EP0] Decode batch, #running-req: 1, #full token: 170752, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.51, #queue-req: 0
[2026-09-13 21:27:29 TP0 EP0] Decode batch, #running-req: 1, #full token: 171008, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.86, #queue-req: 0
[2026-09-13 21:27:30 TP0 EP0] Decode batch, #running-req: 1, #full token: 171264, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 685.38, #queue-req: 0
[2026-09-13 21:27:30 TP0 EP0] Decode batch, #running-req: 1, #full token: 171520, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.15, #queue-req: 0
[2026-09-13 21:27:30 TP0 EP0] Decode batch, #running-req: 1, #full token: 171776, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.16, #queue-req: 0
[2026-09-13 21:27:31 TP0 EP0] Decode batch, #running-req: 1, #full token: 172032, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.04, #queue-req: 0
[2026-09-13 21:27:31 TP0 EP0] Decode batch, #running-req: 1, #full token: 172288, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.70, #queue-req: 0
[2026-09-13 21:27:32 TP0 EP0] Decode batch, #running-req: 1, #full token: 172544, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.60, #queue-req: 0
[2026-09-13 21:27:32 TP0 EP0] Decode batch, #running-req: 1, #full token: 172800, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.74, #queue-req: 0
[2026-09-13 21:27:32 TP0 EP0] Decode batch, #running-req: 1, #full token: 173056, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.06, #queue-req: 0
[2026-09-13 21:27:33 TP0 EP0] Decode batch, #running-req: 1, #full token: 173312, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.26, #queue-req: 0
[2026-09-13 21:27:33 TP0 EP0] Decode batch, #running-req: 1, #full token: 173568, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.02, #queue-req: 0
[2026-09-13 21:27:33 TP0 EP0] Decode batch, #running-req: 1, #full token: 173824, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.05, #queue-req: 0
[2026-09-13 21:27:34 TP0 EP0] Decode batch, #running-req: 1, #full token: 174080, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.78, #queue-req: 0
[2026-09-13 21:27:34 TP0 EP0] Decode batch, #running-req: 1, #full token: 174080, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 685.59, #queue-req: 0
[2026-09-13 21:27:34 TP0 EP0] Decode batch, #running-req: 1, #full token: 174336, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.61, #queue-req: 0
[2026-09-13 21:27:35 TP0 EP0] Decode batch, #running-req: 1, #full token: 174592, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.38, #queue-req: 0
[2026-09-13 21:27:35 TP0 EP0] Decode batch, #running-req: 1, #full token: 174848, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.54, #queue-req: 0
[2026-09-13 21:27:35 TP0 EP0] Decode batch, #running-req: 1, #full token: 175104, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 683.53, #queue-req: 0
[2026-09-13 21:27:36 TP0 EP0] Decode batch, #running-req: 1, #full token: 175360, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.74, #queue-req: 0
[2026-09-13 21:27:36 TP0 EP0] Decode batch, #running-req: 1, #full token: 175616, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.61, #queue-req: 0
[2026-09-13 21:27:36 TP0 EP0] Decode batch, #running-req: 1, #full token: 175872, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 683.86, #queue-req: 0
[2026-09-13 21:27:37 TP0 EP0] Decode batch, #running-req: 1, #full token: 176128, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.02, #queue-req: 0
[2026-09-13 21:27:37 TP0 EP0] Decode batch, #running-req: 1, #full token: 176384, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.11, #queue-req: 0
[2026-09-13 21:27:37 TP0 EP0] Decode batch, #running-req: 1, #full token: 176640, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.37, #queue-req: 0
[2026-09-13 21:27:38 TP0 EP0] Decode batch, #running-req: 1, #full token: 176896, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.83, #queue-req: 0
[2026-09-13 21:27:38 TP0 EP0] Decode batch, #running-req: 1, #full token: 177152, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.36, #queue-req: 0
[2026-09-13 21:27:39 TP0 EP0] Decode batch, #running-req: 1, #full token: 177408, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 683.87, #queue-req: 0
[2026-09-13 21:27:39 TP0 EP0] Decode batch, #running-req: 1, #full token: 177664, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 684.23, #queue-req: 0
[2026-09-13 21:27:39 TP0 EP0] Decode batch, #running-req: 1, #full token: 177920, full token usage: 0.04, #swa token: 768, swa token usage: 0.01, accept len: 6.00, accept rate: 1.00, cuda graph: True, gen throughput (token/s): 683.96, #queue-req: 0
